,tra_lr_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_itrdice_0_DSC1,tra_itrdice_0_DSC2,tra_itrdice_0_DSC3,tra_itrdice_0_DSC_mean,tra_itrloss_0_mean,tra_itrdice_1_DSC1,tra_itrdice_1_DSC2,tra_itrdice_1_DSC3,tra_itrdice_1_DSC_mean,tra_itrloss_1_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean,val_itrdice_0_DSC1,val_itrdice_0_DSC2,val_itrdice_0_DSC3,val_itrdice_0_DSC_mean,val_itrloss_0_mean,val_itrdice_1_DSC1,val_itrdice_1_DSC2,val_itrdice_1_DSC3,val_itrdice_1_DSC_mean,val_itrloss_1_mean
20,0.0001760525762617231,0.40205761377628035,0.6060150861740112,0.7072917222976685,0.8103442192077637,0.7078836758931478,0.6085841059684753,0.7085397243499756,0.8102057576179504,0.7091098626454672,0.20087902110356554,0.5548903346061707,0.6552720069885254,0.7781581878662109,0.6627735098203024,0.20117859358970933,0.37648699084917703,0.7782448530197144,0.8116070032119751,0.8881455659866333,0.8259991407394409,0.6351761221885681,0.764725387096405,0.848442554473877,0.7494480212529501,0.18805429769886867,0.5942144989967346,0.6945719718933105,0.8033977746963501,0.6973947485287985,0.18843269513712993
21,0.0001707253227795954,0.3825590275801145,0.6000773310661316,0.7072247862815857,0.7971553802490234,0.701485832532247,0.5965903401374817,0.7083743810653687,0.7988437414169312,0.7012694875399271,0.19116851343558386,0.5369064807891846,0.6595472097396851,0.7707759737968445,0.6557432214419047,0.19139051162279572,0.3559636910756428,0.7813799977302551,0.8092461228370667,0.8940256237983704,0.8282172481218973,0.6290316581726074,0.7652831077575684,0.8471376299858093,0.7471507986386617,0.17790008087952924,0.5978803038597107,0.7068586945533752,0.8187374472618103,0.7078254818916321,0.17806361350748276
22,0.00016496233243060187,0.36150104861993065,0.6000532507896423,0.7092624306678772,0.8108004331588745,0.706705371538798,0.6032138466835022,0.7101443409919739,0.8109951615333557,0.7081177830696106,0.18065532239583823,0.5791611671447754,0.6616002917289734,0.7741243839263916,0.6716286142667135,0.18084572439010327,0.3378260254859924,0.7729319334030151,0.8036612272262573,0.8847735524177551,0.8204555710156759,0.6331021785736084,0.7576869130134583,0.8375534415245056,0.742780844370524,0.1686306665341059,0.5452058911323547,0.6530384421348572,0.7950863838195801,0.664443572362264,0.16919535928302343
23,0.00015879913596663267,0.33611385363798874,0.6095592975616455,0.7132261991500854,0.8211093544960022,0.7146316170692444,0.6098360419273376,0.7135409116744995,0.8222029209136963,0.7151932915051779,0.16790762360279385,0.5587724447250366,0.6592558026313782,0.7931302785873413,0.6703861753145853,0.16820622911820043,0.3142822702725728,0.7793736457824707,0.8191999793052673,0.8924013376235962,0.8303249875704447,0.6300117373466492,0.7726151943206787,0.8519856929779053,0.751537541548411,0.15692656271987493,0.5481193661689758,0.7064099907875061,0.8243470191955566,0.6929587920506796,0.15735570490360257
24,0.00015227373154335906,0.31958040090707635,0.607430636882782,0.7152540683746338,0.8161916732788086,0.7129587928454081,0.6053867936134338,0.7162872552871704,0.8164657950401306,0.7127132813135783,0.15962603470453848,0.546488881111145,0.6689165234565735,0.7908690571784973,0.6687581539154053,0.1599543670049081,0.3028957674900691,0.7850826978683472,0.8133180141448975,0.8860085010528564,0.8281364043553671,0.6350846290588379,0.7682523131370544,0.8401764035224915,0.7478377819061279,0.15122846712668733,0.6236599683761597,0.6866012811660767,0.8046382665634155,0.7049665053685507,0.15166729887326555
25,0.00014542635044896768,0.3110519528388975,0.6062811017036438,0.7132182717323303,0.8115675449371338,0.7103556394577026,0.5984042882919312,0.714299201965332,0.8130044341087341,0.7085693081219991,0.15541128802758,0.5751578211784363,0.6628484725952148,0.7824440598487854,0.6734834512074789,0.15564066355045023,0.29143583443429744,0.7799566984176636,0.8107638955116272,0.8803521990776062,0.823690931002299,0.6318147778511047,0.7650588154792786,0.8419334292411804,0.7462690075238546,0.14561765640974045,0.6025151610374451,0.7145918011665344,0.8140319585800171,0.7103796402613322,0.1458181775278515
26,0.0001382992090648907,0.2947696782075442,0.6181033253669739,0.71563720703125,0.8154711723327637,0.7164039015769958,0.6108158230781555,0.7168728709220886,0.8162543177604675,0.7146476705869039,0.1472962074554884,0.5718868970870972,0.6596658825874329,0.7833823561668396,0.6716450452804565,0.14747347109592882,0.27874440020985086,0.7766596078872681,0.8103270530700684,0.892393946647644,0.8264602025349935,0.6315574645996094,0.7643193602561951,0.8488041162490845,0.7482269803682963,0.13918494284152985,0.5732902884483337,0.6828718781471252,0.8026201725006104,0.6862607796986898,0.13955945538149941
27,0.000130936248587776,0.28028455858047197,0.6292314529418945,0.7222007513046265,0.8223695755004883,0.724600593249003,0.6216358542442322,0.7230703234672546,0.8224903345108032,0.72239883740743,0.13999062856802572,0.5700210928916931,0.659578800201416,0.7930957078933716,0.6742318669954935,0.14029393012707056,0.2702919794453515,0.777557909488678,0.811138391494751,0.8944847583770752,0.8277270197868347,0.6351394057273865,0.7670515179634094,0.8471463918685913,0.7497791051864624,0.13495662626292967,0.5880805850028992,0.7149717807769775,0.8269088268280029,0.7099870642026266,0.13533535020218954
28,0.00012338286411739776,0.27674402273618265,0.6067019104957581,0.7140756249427795,0.8106284737586975,0.7104686697324117,0.6137827634811401,0.7154085636138916,0.8113653063774109,0.7135188778241476,0.13819977652568083,0.5518088936805725,0.6658638119697571,0.7875853776931763,0.668419361114502,0.13854424529350723,0.2668146775828467,0.7799099087715149,0.8106270432472229,0.8937122821807861,0.8280830780665079,0.6445975303649902,0.7703028917312622,0.8540744185447693,0.7563249468803406,0.1333387222554949,0.6162436604499817,0.7234846353530884,0.8251329660415649,0.7216204206148783,0.1334759544995096
29,0.00011568562478077108,0.2701693686155172,0.6028878688812256,0.7192255258560181,0.8169662952423096,0.7130265633265177,0.5989806056022644,0.7207825779914856,0.8178806900978088,0.7125479578971863,0.13498830692126196,0.5791991353034973,0.6798297762870789,0.7921015024185181,0.6837101380030314,0.135181061235758,0.25411163270473486,0.7781506776809692,0.8127316236495972,0.894797146320343,0.8285598158836365,0.6365838646888733,0.7678901553153992,0.8469629883766174,0.75047900279363,0.12690412120686637,0.6068529486656189,0.720653235912323,0.8260660767555237,0.7178574204444885,0.12720751050445767
