,tra_lr_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
25,3.766480447753559e-05,0.9214415897925697,0.16502057015895844,0.027630126103758812,0.018541408702731133,0.07039736832181613,0.9156147638956704,1.1096532720467067e-10,0.03516925498843193,1.1554872336727584e-10,0.01172308507164866
26,3.7327206805499554e-05,0.910479329986337,0.16502685844898224,0.03379010409116745,0.01792336255311966,0.07224677503108978,0.9028647833400304,1.1096706886704055e-10,0.05857521668076515,1.1554872336727584e-10,0.01952507230242698
27,3.6968559518320695e-05,0.9021709154785412,0.16317413747310638,0.03400570526719093,0.019159458577632904,0.07211310043931007,0.8931244081921047,1.1095094287760787e-10,0.05385160818696022,1.1554872336727584e-10,0.017950536137819963
28,3.658929957247308e-05,0.8898910458809066,0.15950623154640198,0.03404970467090607,0.01792336255311966,0.07049309959014256,0.8867957909901936,2.794095235003624e-05,0.07537107914686203,1.1554872336727584e-10,0.025133006738253597
29,3.6189889037780204e-05,0.8815557794806395,0.15764018893241882,0.049491122364997864,0.019777502864599228,0.07563627138733864,0.8762133717536926,4.522071776591474e-06,0.11464627087116241,1.1554872336727584e-10,0.03821693101949591
30,3.577081453445411e-05,0.8748865699694484,0.16142034530639648,0.08609389513731003,0.01792336255311966,0.08847920099894206,0.8705368902948167,1.4786411156819668e-05,0.15277165174484253,1.1554872336727584e-10,0.050928812757182695
31,3.5332586640223615e-05,0.8690584268834851,0.1657063364982605,0.11922252178192139,0.019159456714987755,0.10136277166505654,0.8624157190322876,1.1093809204609784e-10,0.23223792016506195,1.1554867479501851e-10,0.07741264013051624
32,3.487573926827402e-05,0.8628157988006684,0.16629141569137573,0.16929586231708527,0.01978064328432083,0.1184559737642606,0.8594054937362671,1.1095178248377024e-10,0.2817869782447815,3.929138620151207e-05,0.09394208991397827
33,3.440082901675609e-05,0.8578371620840494,0.16874952614307404,0.2648939788341522,0.018792564049363136,0.15081202300886312,0.8533119559288026,1.1096656232778557e-10,0.49030694365501404,0.0021665962412953377,0.16415784666909197
34,3.3908434490656996e-05,0.851953242112089,0.17058096826076508,0.33989420533180237,0.13448582589626312,0.2149869998296102,0.8459379474322001,1.1096706886704055e-10,0.517041802406311,0.5341216921806335,0.35038783156597053
35,3.3399155596859226e-05,0.8414058979646653,0.16934487223625183,0.43564268946647644,0.5270566940307617,0.37734808524449664,0.8412639008627997,1.1096706886704055e-10,0.5127285718917847,0.5894805192947388,0.36740303043249684
36,3.2873612813246466e-05,0.8357147850372174,0.16625463962554932,0.4560734033584595,0.5723652243614197,0.3982310891151428,0.8328505489561292,1.1096706886704055e-10,0.5868363380432129,0.6897907257080078,0.42554235462072926
37,3.233244643274689e-05,0.8311588385222871,0.17243510484695435,0.4794687330722809,0.5938677787780762,0.41525720556577045,0.8267827921443516,1.1096706886704055e-10,0.6100867390632629,0.7498810291290283,0.45332258943441944
38,3.177631578323485e-05,0.8264675745625552,0.1711990088224411,0.5103712677955627,0.6302805542945862,0.43728361030419666,0.821968632274204,1.1096706886704055e-10,0.6296432614326477,0.7256097197532654,0.4517509937656267
39,3.120589842424141e-05,0.8222713645225688,0.16687268018722534,0.5436287522315979,0.6518010497093201,0.4541008273760478,0.8205844985114205,1.1096706886704055e-10,0.6336868405342102,0.7269177436828613,0.4535348614426795
40,3.062188932145245e-05,0.82091032170955,0.1626935452222824,0.5526571869850159,0.6679491400718689,0.46109995742638904,0.818158483505249,0.0001125124836107716,0.6470555067062378,0.7249307632446289,0.4573662608114925
41,3.0025000000000008e-05,0.8174703244441812,0.152132049202919,0.567558765411377,0.6700462102890015,0.4632456749677658,0.817107946342892,0.0003248896973673254,0.6462590098381042,0.7167582511901855,0.454447383575219
42,2.9415957677578528e-05,0.8159723657148861,0.1612551510334015,0.5798395872116089,0.6761535406112671,0.47241609295209247,0.8137847595744663,0.002615170320495963,0.6558182239532471,0.711775004863739,0.45673613304582733
43,2.87955043784421e-05,0.8130102457455645,0.16323067247867584,0.5921269655227661,0.6835330128669739,0.4796302169561386,0.8127114958233302,0.16552583873271942,0.6538469195365906,0.7639272212982178,0.5277666598558426
44,2.816439602936222e-05,0.812302854510001,0.24644605815410614,0.5922571420669556,0.7176411151885986,0.5187814384698868,0.8090968410174052,0.4209836721420288,0.6763113141059875,0.8021498322486877,0.6331482728322347
45,2.752340153864745e-05,0.8079875104221297,0.39534175395965576,0.6155601143836975,0.7414968609809875,0.5841329097747803,0.8070274485482108,0.5891702771186829,0.681443452835083,0.8072924017906189,0.6926353772481283
