,tra_lr_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_itrdice_0_DSC1,tra_itrdice_0_DSC2,tra_itrdice_0_DSC3,tra_itrdice_0_DSC_mean,tra_itrdice_1_DSC1,tra_itrdice_1_DSC2,tra_itrdice_1_DSC3,tra_itrdice_1_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean,val_itrdice_0_DSC1,val_itrdice_0_DSC2,val_itrdice_0_DSC3,val_itrdice_0_DSC_mean,val_itrdice_1_DSC1,val_itrdice_1_DSC2,val_itrdice_1_DSC3,val_itrdice_1_DSC_mean
20,0.0001760525762617231,0.7726745465655388,0.5931323170661926,0.708811342716217,0.8035027980804443,0.7018154859542847,0.12303723394870758,0.061841946095228195,0.6438192129135132,0.276232797652483,0.5925894975662231,0.7088387608528137,0.8028845191001892,0.7014375925064087,0.7717735502454968,0.7717252969741821,0.7633522748947144,0.8501036763191223,0.795060416062673,0.15270894765853882,0.0701974406838417,0.6467920541763306,0.28989948083957034,0.6404070854187012,0.724848747253418,0.8062214851379395,0.7238257726033529
21,0.0001707253227795954,0.7702604992154206,0.5997171998023987,0.7203479409217834,0.8142074942588806,0.7114242116610209,0.13535360991954803,0.06247808411717415,0.6550825834274292,0.28430475915471715,0.5998106002807617,0.7203682065010071,0.8141981363296509,0.7114589810371399,0.7708864609400431,0.7880762815475464,0.782172679901123,0.8572602868080139,0.8091697494188944,0.13010524213314056,0.06304985284805298,0.6270954012870789,0.27341683208942413,0.6510240435600281,0.7151297926902771,0.7820663452148438,0.7160733938217163
22,0.00016496233243060187,0.7704920584772832,0.6206428408622742,0.7178391218185425,0.8075476288795471,0.715343197186788,0.12362024933099747,0.0655645802617073,0.6629275679588318,0.2840374658505122,0.6207320094108582,0.7178552150726318,0.8075385689735413,0.7153752644856771,0.7702792670991686,0.7684026956558228,0.7896889448165894,0.8400766849517822,0.7993894418080648,0.11821441352367401,0.05764785408973694,0.6258684396743774,0.26724356909592945,0.6604068279266357,0.7342157959938049,0.7932624220848083,0.729295015335083
23,0.00015879913596663267,0.7705714904967651,0.6207294464111328,0.7242950797080994,0.8090147376060486,0.7180130879084269,0.13536371290683746,0.06342604011297226,0.6586761474609375,0.28582196682691574,0.6207919716835022,0.7243067622184753,0.809020459651947,0.7180397311846415,0.767558260758718,0.7784199714660645,0.8022093176841736,0.8781808018684387,0.8196033636728922,0.12156333774328232,0.050332460552453995,0.6334967017173767,0.2684641666710377,0.6453027129173279,0.7545813918113708,0.8370939493179321,0.745659351348877
24,0.00015227373154335906,0.7692759885096253,0.6283479332923889,0.7219545841217041,0.8108086585998535,0.7203703920046488,0.10447405278682709,0.05938410758972168,0.6420450210571289,0.2686343938112259,0.6284321546554565,0.7219522595405579,0.8107993006706238,0.7203945716222128,0.773894433180491,0.7260833382606506,0.7680140733718872,0.8321548104286194,0.7754174073537191,0.06278029829263687,0.05951157584786415,0.6423084735870361,0.2548667825758457,0.59267657995224,0.7231183052062988,0.7977650165557861,0.7045199672381083
25,0.00014542635044896768,0.7692258299132921,0.623900294303894,0.720441460609436,0.8097643256187439,0.718035360177358,0.1137230396270752,0.052054498344659805,0.6612817049026489,0.2756864142914613,0.6239729523658752,0.7204558849334717,0.8097711205482483,0.7180666526158651,0.7671468138694766,0.7869951128959656,0.7958067655563354,0.8695985078811646,0.8174667954444885,0.10762333869934082,0.05412093922495842,0.6439265012741089,0.2685569263994694,0.647636353969574,0.7596408724784851,0.8400543332099915,0.7491105198860168
26,0.0001382992090648907,0.7667620154442615,0.6591362357139587,0.7417965531349182,0.8223718404769897,0.7411015431086222,0.10260991007089615,0.04745966196060181,0.6702892780303955,0.27345295002063114,0.659199595451355,0.7418130040168762,0.8223807215690613,0.7411311070124308,0.7645073162184822,0.8114609718322754,0.8169033527374268,0.8894446492195129,0.8392696579297384,0.0672646015882492,0.04534243419766426,0.6674959063529968,0.26003431404630345,0.6959119439125061,0.7720995545387268,0.8469770550727844,0.7716628511746725
27,0.000130936248587776,0.7669053568884177,0.6455594897270203,0.7430824041366577,0.8220804929733276,0.7369074622790018,0.07544099539518356,0.06239599734544754,0.6570096611976624,0.26494888464609784,0.6456170678138733,0.7431001663208008,0.8220700621604919,0.7369290987650553,0.7668873641226028,0.8030980229377747,0.806627094745636,0.8796108365058899,0.8297786513964335,0.05829598382115364,0.05402708798646927,0.6165876984596252,0.24297025675574938,0.6760594844818115,0.7628621459007263,0.8399314284324646,0.7596176862716675
28,0.00012338286411739776,0.767066972491182,0.6404651999473572,0.7459547519683838,0.8270403742790222,0.7378201087315878,0.06741121411323547,0.06662476062774658,0.6482921838760376,0.2607760528723399,0.6405293345451355,0.7459461688995361,0.8270313143730164,0.7378356059392294,0.7640575700336034,0.814699649810791,0.8094561696052551,0.8952057957649231,0.8397872050603231,0.06730987131595612,0.07708296179771423,0.6493993401527405,0.2645973910888036,0.7084329128265381,0.7660190463066101,0.85676509141922,0.7770723501841227
29,0.00011568562478077108,0.7664497167239956,0.6471920609474182,0.7488216161727905,0.8329735994338989,0.7429957588513693,0.12238571047782898,0.06577368080615997,0.6804576516151428,0.2895390142997106,0.6472475528717041,0.7488330602645874,0.8329662084579468,0.7430156071980795,0.7658340030246311,0.8001348376274109,0.8050835132598877,0.868152916431427,0.8244570891062418,0.08520957827568054,0.04938497021794319,0.6431199312210083,0.25923815990487736,0.6790609955787659,0.7602719664573669,0.8270867466926575,0.7554732362429301
30,0.0001078919866179981,0.7652530534031948,0.6598613262176514,0.7599472403526306,0.8463407158851624,0.7553830941518148,0.1199200227856636,0.05070871487259865,0.6580389738082886,0.2762225704888503,0.6600173711776733,0.7599691152572632,0.8463340401649475,0.7554401755332947,0.7635879662301805,0.8180654048919678,0.820152223110199,0.888726532459259,0.8423147201538086,0.10762333869934082,0.05904168635606766,0.6321446299552917,0.26626988500356674,0.6799935102462769,0.7854987978935242,0.8513678312301636,0.7722867131233215
31,0.00010004999999999999,0.7670471184415583,0.6575232148170471,0.7345083951950073,0.8171370029449463,0.7363895376523336,0.12121448665857315,0.03920869901776314,0.6224915385246277,0.2609715747336547,0.6575749516487122,0.7345190048217773,0.8171370625495911,0.7364103396733602,0.7640303532282511,0.8063433170318604,0.8150332570075989,0.8778856992721558,0.833087424437205,0.1300448626279831,0.04599547013640404,0.6432008147239685,0.27308038249611855,0.6729530692100525,0.7693099975585938,0.8311946392059326,0.7578192353248596
32,9.220801338200191e-05,0.7650737791885561,0.6593155860900879,0.7633755207061768,0.8401284217834473,0.7542731761932373,0.14347563683986664,0.044882502406835556,0.639779269695282,0.2760458029806614,0.6593733429908752,0.7633827328681946,0.8401424884796143,0.754299521446228,0.762951103846232,0.82561856508255,0.8225696682929993,0.8862344026565552,0.8448075453440348,0.06728009134531021,0.06065978854894638,0.6514918804168701,0.25981058677037555,0.6942076086997986,0.7925843596458435,0.8591650724411011,0.7819856802622477
33,8.441437521922895e-05,0.7625788970861908,0.6851295232772827,0.7754752039909363,0.8487443923950195,0.7697830398877462,0.12114686518907547,0.053670138120651245,0.6686787009239197,0.2811652347445488,0.6851942539215088,0.7754919528961182,0.8487411141395569,0.7698091069857279,0.7626700785424974,0.8262099623680115,0.8280863165855408,0.8947368264198303,0.8496777017911276,0.09868065267801285,0.04089529812335968,0.6493088603019714,0.26296160370111465,0.7016779184341431,0.7924118638038635,0.8610811829566956,0.785056988398234
34,7.671713588260225e-05,0.762280062576871,0.6828242540359497,0.7803524732589722,0.846921980381012,0.7700329025586446,0.1427861899137497,0.04832850769162178,0.6877220273017883,0.29294557496905327,0.6829032897949219,0.7803617715835571,0.8469107151031494,0.7700585921605428,0.7625613503985934,0.8093416094779968,0.8266507983207703,0.9015965461730957,0.8458629846572876,0.09417042881250381,0.051957521587610245,0.6716660857200623,0.2725980120400588,0.6981475353240967,0.7923640012741089,0.8720245957374573,0.7875120441118876
35,6.9163751412224e-05,0.7630869589837984,0.687466025352478,0.7717767953872681,0.8493795394897461,0.7695407867431641,0.1273275911808014,0.05688442662358284,0.6975390315055847,0.2939170164366563,0.687504231929779,0.771794319152832,0.8493913412094116,0.7695632974306742,0.7636801176600985,0.819405734539032,0.8143812417984009,0.8893185257911682,0.8410351673762003,0.10763240605592728,0.06785354763269424,0.670234203338623,0.28190671900908154,0.6968145966529846,0.7768104672431946,0.8582524061203003,0.7772924900054932
36,6.180079093510928e-05,0.7616117611343484,0.6882525086402893,0.7958072423934937,0.8668521642684937,0.7836373051007589,0.13473425805568695,0.05371228605508804,0.6920030117034912,0.2934831852714221,0.6876975297927856,0.7958185076713562,0.8668475151062012,0.7834545175234476,0.7621300657590231,0.8171879053115845,0.831386387348175,0.9020931124687195,0.8502224683761597,0.09417043626308441,0.01987406052649021,0.6540116667747498,0.25601872118810814,0.7016833424568176,0.8001658320426941,0.8687930107116699,0.7902140617370605
